planet_radius,Period(Days)
0.87,390
1.3699999999999999,11
0.77,158
0.77,292
1.9699999999999998,67
0.67,527
1.67,175
2.6699999999999995,268
2.2699999999999996,13
2.2699999999999996,20
2.3699999999999997,632
2.1699999999999995,51
2.869999999999999,16
3.0699999999999994,54
2.1699999999999995,460
1.3699999999999999,12
2.869999999999999,83
2.07,136
0.87,79
2.869999999999999,69
0.87,323
2.7699999999999996,472
3.2699999999999996,10
13.369999999999997,120
1.3699999999999999,45
3.669999999999999,355
0.67,31
3.2699999999999996,58
4.469999999999999,99
2.07,327
1.67,20
0.67,173
2.3699999999999997,255
5.169999999999999,222
1.3699999999999999,366
0.97,21
0.67,20
2.6699999999999995,24
0.67,31
2.9699999999999993,11
1.27,51
2.2699999999999996,19
0.87,42
7.769999999999999,424
5.669999999999999,237
1.27,57
0.67,378
1.8699999999999997,12
0.67,373
0.87,170
2.7699999999999996,207
4.869999999999999,295
3.369999999999999,123
2.5699999999999994,118
2.3699999999999997,87
1.27,56
2.6699999999999995,244
1.4699999999999998,62
2.07,423
0.97,18
2.869999999999999,384
1.17,453
2.7699999999999996,151
3.369999999999999,628
4.27,54
0.67,81
2.6699999999999995,539
6.769999999999999,320
2.4699999999999998,71
0.77,632
1.3699999999999999,10
0.77,354
2.6699999999999995,40
3.0699999999999994,101
0.67,30
1.5699999999999998,22
1.3699999999999999,300
0.77,562
5.669999999999999,421
2.869999999999999,281
1.0699999999999998,169
3.4699999999999993,397
2.869999999999999,113
3.1699999999999995,481
0.67,190
3.1699999999999995,244
15.369999999999997,22
1.0699999999999998,205
0.97,407
1.3699999999999999,193
1.4699999999999998,261
1.7699999999999996,227
1.4699999999999998,62
0.77,30
1.3699999999999999,130
2.5699999999999994,13
1.0699999999999998,608
0.87,394
2.5699999999999994,34
2.869999999999999,18
0.97,16
3.5699999999999994,379
0.67,371
0.97,130
2.6699999999999995,269
1.5699999999999998,241
7.869999999999998,246
1.4699999999999998,150
0.67,57
1.17,40
0.97,416
8.569999999999999,44
0.77,15
1.0699999999999998,289
1.4699999999999998,250
2.4699999999999998,313
1.3699999999999999,330
1.67,83
0.67,284
1.4699999999999998,87
5.469999999999999,232
1.17,82
2.1699999999999995,159
1.27,636
3.5699999999999994,570
0.77,180
0.67,189
1.5699999999999998,24
0.77,123
0.67,28
1.4699999999999998,38
3.2699999999999996,259
4.369999999999999,319
14.869999999999997,70
1.3699999999999999,171
1.0699999999999998,292
0.77,17
1.0699999999999998,287
3.0699999999999994,259
1.67,310
1.0699999999999998,66
9.569999999999999,376
0.97,98
1.3699999999999999,150
0.87,209
1.27,525
1.67,58
1.0699999999999998,385
1.8699999999999997,317
1.0699999999999998,158
2.7699999999999996,17
1.3699999999999999,71
1.3699999999999999,25
0.97,117
1.17,381
0.67,608
10.269999999999998,277
4.169999999999999,584
0.77,90
3.4699999999999993,20
2.2699999999999996,317
0.97,115
0.97,176
1.0699999999999998,288
0.87,398
1.9699999999999998,402
1.8699999999999997,422
9.469999999999997,608
0.97,238
3.0699999999999994,218
2.1699999999999995,350
2.2699999999999996,246
2.9699999999999993,22
4.369999999999999,61
6.5699999999999985,238
1.3699999999999999,221
4.869999999999999,118
1.4699999999999998,480
10.169999999999998,134
1.8699999999999997,98
4.469999999999999,314
0.97,49
2.3699999999999997,477
0.67,35
1.5699999999999998,117
3.769999999999999,422
1.3699999999999999,285
2.2699999999999996,482
1.17,171
1.27,243
1.5699999999999998,94
1.4699999999999998,44
9.669999999999998,176
1.4699999999999998,84
2.9699999999999993,33
3.0699999999999994,227
1.4699999999999998,482
4.669999999999999,432
1.0699999999999998,598
1.3699999999999999,147
2.4699999999999998,249
0.67,15
1.0699999999999998,27
0.87,77
1.8699999999999997,31
4.569999999999999,397
2.2699999999999996,34
1.5699999999999998,628
1.4699999999999998,612
3.769999999999999,581
0.77,138
0.87,361
0.97,120
0.77,19
1.3699999999999999,393
1.4699999999999998,265
3.9699999999999993,158
2.07,206
2.07,92
2.3699999999999997,39
0.87,193
1.5699999999999998,393
3.2699999999999996,111
0.67,34
2.5699999999999994,225
8.469999999999999,523
1.27,131
2.6699999999999995,12
2.9699999999999993,38
0.97,278
2.869999999999999,106
3.0699999999999994,12
3.9699999999999993,500
1.67,523
2.3699999999999997,18
1.27,381
0.97,238
2.07,125
1.4699999999999998,244
1.5699999999999998,29
1.4699999999999998,42
1.27,95
6.669999999999998,155
1.9699999999999998,51
1.5699999999999998,634
1.27,219
3.1699999999999995,508
1.7699999999999996,411
10.269999999999998,222
4.27,578
1.3699999999999999,171
1.17,277
4.869999999999999,214
1.3699999999999999,468
3.4699999999999993,204
1.17,14
2.07,37
1.8699999999999997,252
2.2699999999999996,47
1.17,95
8.769999999999998,156
1.0699999999999998,255
1.3699999999999999,72
2.07,106
1.5699999999999998,43
1.0699999999999998,453
0.97,254
2.9699999999999993,51
3.869999999999999,365
0.77,53
2.2699999999999996,281
2.6699999999999995,26
3.2699999999999996,17
1.3699999999999999,26
2.4699999999999998,560
0.87,430
1.4699999999999998,10
2.07,155
4.769999999999999,239
3.0699999999999994,187
3.2699999999999996,276
1.27,491
2.07,543
0.87,224
2.07,618
3.369999999999999,401
0.77,10
3.2699999999999996,383
2.6699999999999995,17
0.67,153
1.0699999999999998,93
0.97,58
2.3699999999999997,336
1.9699999999999998,174
2.07,74
2.2699999999999996,15
2.1699999999999995,105
0.77,359
1.17,82
4.27,11
1.5699999999999998,140
2.9699999999999993,18
1.17,400
2.2699999999999996,281
0.77,234
2.6699999999999995,335
1.7699999999999996,583
1.4699999999999998,128
3.1699999999999995,18
1.3699999999999999,157
1.17,336
1.7699999999999996,156
7.5699999999999985,13
0.67,38
0.67,116
1.4699999999999998,150
1.0699999999999998,88
4.069999999999999,26
1.0699999999999998,13
5.969999999999999,404
1.17,601
1.27,86
2.7699999999999996,602
5.769999999999999,23
3.1699999999999995,239
0.77,235
0.67,16
0.67,208
3.0699999999999994,101
1.4699999999999998,52
1.7699999999999996,19
1.17,573
14.169999999999996,214
0.67,144
0.67,230
2.7699999999999996,24
0.67,28
1.17,164
1.27,146
0.77,123
3.2699999999999996,101
1.9699999999999998,206
0.67,217
1.4699999999999998,41
2.07,263
2.869999999999999,229
1.0699999999999998,39
0.87,442
0.77,12
0.97,557
1.4699999999999998,411
1.3699999999999999,62
1.7699999999999996,60
1.9699999999999998,161
3.4699999999999993,158
0.67,421
0.67,38
3.9699999999999993,259
1.67,83
2.2699999999999996,214
3.2699999999999996,70
12.769999999999998,302
1.3699999999999999,49
0.67,114
2.4699999999999998,638
2.3699999999999997,11
0.97,269
0.67,242
2.7699999999999996,348
2.7699999999999996,559
1.7699999999999996,34
10.669999999999998,396
1.4699999999999998,92
1.27,429
2.2699999999999996,300
1.0699999999999998,21
2.6699999999999995,292
1.17,140
1.17,206
1.4699999999999998,21
1.0699999999999998,31
0.67,634
1.5699999999999998,151
1.67,253
1.4699999999999998,161
3.2699999999999996,47
1.8699999999999997,488
2.6699999999999995,14
3.1699999999999995,12
1.0699999999999998,117
1.0699999999999998,181
1.17,154
2.2699999999999996,544
1.0699999999999998,525
3.0699999999999994,35
1.17,247
1.5699999999999998,587
1.27,178
0.77,136
1.67,94
1.17,134
2.4699999999999998,514
0.87,369
1.0699999999999998,13
0.87,63
1.7699999999999996,132
0.67,10
1.5699999999999998,12
2.6699999999999995,88
0.97,157
3.1699999999999995,12
1.8699999999999997,15
2.7699999999999996,536
1.3699999999999999,55
2.07,463
2.9699999999999993,198
3.369999999999999,16
6.869999999999998,328
1.17,103
2.5699999999999994,90
0.87,508
0.97,14
10.569999999999999,198
2.3699999999999997,10
1.3699999999999999,163
2.7699999999999996,520
0.87,127
2.1699999999999995,99
1.3699999999999999,14
0.77,123
1.3699999999999999,204
0.97,59
3.0699999999999994,39
1.5699999999999998,26
1.17,199
6.969999999999999,40
3.1699999999999995,584
0.97,38
2.1699999999999995,242
0.87,197
0.67,47
0.87,23
0.67,13
1.17,21
3.669999999999999,534
2.1699999999999995,129
3.5699999999999994,18
1.9699999999999998,52
1.27,242
1.17,283
1.8699999999999997,214
2.5699999999999994,333
0.67,83
1.0699999999999998,638
0.87,241
2.5699999999999994,347
6.0699999999999985,617
1.0699999999999998,443
1.0699999999999998,460
2.2699999999999996,16
0.67,474
1.17,410
0.97,131
2.869999999999999,179
1.17,81
2.7699999999999996,12
2.5699999999999994,246
1.4699999999999998,457
8.569999999999999,89
1.27,539
1.5699999999999998,16
3.369999999999999,400
1.17,620
1.4699999999999998,178
1.27,87
3.2699999999999996,283
0.77,598
0.67,50
1.27,12
0.77,109
0.97,37
1.27,298
0.67,356
2.6699999999999995,24
5.469999999999999,451
1.17,82
2.869999999999999,451
0.67,304
2.5699999999999994,125
1.5699999999999998,111
1.0699999999999998,176
2.6699999999999995,132
1.3699999999999999,392
1.27,530
2.7699999999999996,24
0.97,600
0.87,41
0.67,610
1.67,70
3.669999999999999,290
2.2699999999999996,11
5.269999999999999,501
0.97,435
1.27,219
1.67,151
0.87,58
1.4699999999999998,126
1.0699999999999998,62
0.87,28
1.17,285
0.67,40
3.669999999999999,304
1.3699999999999999,16
1.27,119
0.77,54
0.77,262
1.5699999999999998,47
2.2699999999999996,49
1.4699999999999998,10
2.9699999999999993,151
1.9699999999999998,43
1.0699999999999998,473
1.4699999999999998,73
0.87,14
4.27,351
1.0699999999999998,305
3.2699999999999996,191
5.969999999999999,630
1.9699999999999998,147
2.6699999999999995,568
4.069999999999999,576
3.0699999999999994,65
4.569999999999999,468
8.869999999999997,521
0.67,203
3.9699999999999993,96
1.4699999999999998,98
0.67,59
2.6699999999999995,10
1.0699999999999998,307
0.87,43
11.069999999999999,384
9.969999999999997,539
2.07,24
2.5699999999999994,161
0.87,165
0.67,185
2.9699999999999993,210
1.67,241
5.369999999999999,46
1.17,12
1.9699999999999998,621
0.77,245
0.97,284
1.27,529
1.0699999999999998,239
1.27,85
1.27,39
3.0699999999999994,14
0.67,55
0.97,227
3.769999999999999,116
2.6699999999999995,307
0.97,14
1.9699999999999998,122
0.87,496
2.1699999999999995,619
1.17,352
1.27,579
1.5699999999999998,391
1.8699999999999997,68
7.869999999999998,188
7.869999999999998,48
1.3699999999999999,108
0.67,20
1.67,35
1.9699999999999998,168
2.869999999999999,10
1.0699999999999998,52
2.2699999999999996,21
0.77,95
0.77,637
1.4699999999999998,37
0.97,17
6.769999999999999,105
1.7699999999999996,86
1.3699999999999999,87
0.97,16
0.67,153
0.77,15
0.77,519
3.0699999999999994,25
1.17,342
1.27,15
1.17,386
1.7699999999999996,15
3.4699999999999993,559
0.77,136
0.67,121
0.67,128
3.0699999999999994,162
1.27,210
1.8699999999999997,127
0.77,317
1.7699999999999996,383
0.67,255
1.3699999999999999,214
0.67,59
2.5699999999999994,491
2.3699999999999997,401
1.67,141
2.07,13
1.7699999999999996,137
1.4699999999999998,198
0.67,157
6.669999999999998,119
4.769999999999999,211
3.1699999999999995,80
0.77,563
0.87,349
0.77,67
2.5699999999999994,153
2.2699999999999996,12
4.069999999999999,381
2.6699999999999995,380
3.1699999999999995,402
0.67,35
2.5699999999999994,15
3.2699999999999996,154
0.87,468
2.07,167
1.67,35
1.7699999999999996,281
1.7699999999999996,177
1.7699999999999996,14
0.77,150
2.3699999999999997,247
2.7699999999999996,59
3.4699999999999993,190
3.2699999999999996,156
1.3699999999999999,408
0.77,467
0.67,96
0.77,137
0.67,34
3.4699999999999993,105
3.669999999999999,557
3.1699999999999995,47
1.67,122
1.7699999999999996,349
1.4699999999999998,552
1.27,497
0.67,23
0.97,21
0.67,390
2.7699999999999996,28
0.77,197
0.77,273
0.77,159
1.17,245
2.4699999999999998,16
2.5699999999999994,15
2.3699999999999997,250
5.5699999999999985,278
2.9699999999999993,43
2.6699999999999995,80
1.27,119
0.87,396
0.87,222
2.5699999999999994,81
0.97,616
1.0699999999999998,23
8.169999999999998,311
1.17,567
1.4699999999999998,250
5.269999999999999,26
1.4699999999999998,26
0.77,211
1.8699999999999997,17
1.5699999999999998,103
1.0699999999999998,354
1.0699999999999998,16
2.07,586
0.77,401
0.77,56
7.969999999999998,218
3.9699999999999993,127
1.17,47
0.87,330
3.1699999999999995,282
1.4699999999999998,366
12.269999999999998,18
1.0699999999999998,295
0.97,149
1.4699999999999998,523
1.67,25
1.3699999999999999,188
2.1699999999999995,158
0.67,81
5.669999999999999,25
0.97,112
2.07,46
2.3699999999999997,44
0.97,61
3.2699999999999996,557
1.67,167
2.2699999999999996,16
1.27,210
0.77,626
0.97,607
3.1699999999999995,40
0.97,14
1.7699999999999996,48
1.0699999999999998,564
2.6699999999999995,46
2.6699999999999995,33
0.77,166
2.7699999999999996,296
3.0699999999999994,213
2.1699999999999995,365
5.269999999999999,176
0.77,10
1.4699999999999998,181
0.87,140
1.7699999999999996,262
2.2699999999999996,435
2.4699999999999998,155
0.77,75
1.17,493
4.669999999999999,550
0.77,10
0.67,108
1.7699999999999996,369
1.0699999999999998,435
1.7699999999999996,64
1.8699999999999997,65
1.67,14
5.669999999999999,54
1.5699999999999998,89
0.77,169
0.87,44
12.969999999999997,61
0.77,325
1.67,326
2.6699999999999995,251
1.7699999999999996,147
0.67,25
0.97,95
3.669999999999999,628
0.87,412
1.67,180
0.67,610
1.4699999999999998,78
0.67,18
0.97,280
2.3699999999999997,167
2.07,137
3.869999999999999,71
1.4699999999999998,568
1.5699999999999998,317
1.27,106
2.5699999999999994,73
2.4699999999999998,137
2.5699999999999994,83
7.769999999999999,56
2.869999999999999,33
0.87,12
3.2699999999999996,598
1.0699999999999998,20
2.3699999999999997,82
0.77,124
2.9699999999999993,477
3.0699999999999994,154
3.9699999999999993,18
0.67,35
2.1699999999999995,11
1.7699999999999996,224
5.869999999999999,341
3.1699999999999995,38
1.27,425
0.77,444
0.77,264
0.97,34
3.869999999999999,330
0.97,29
2.869999999999999,262
0.77,39
1.27,233
1.7699999999999996,216
1.7699999999999996,156
2.4699999999999998,38
0.67,225
1.8699999999999997,29
1.0699999999999998,66
2.1699999999999995,389
1.17,202
2.3699999999999997,10
0.97,402
1.17,17
2.7699999999999996,193
6.969999999999999,43
2.9699999999999993,47
1.9699999999999998,551
1.17,365
1.67,38
0.67,12
3.369999999999999,45
0.77,18
2.3699999999999997,18
2.869999999999999,402
1.8699999999999997,251
2.7699999999999996,573
2.4699999999999998,24
1.5699999999999998,317
5.169999999999999,374
1.5699999999999998,525
3.2699999999999996,175
0.67,230
2.07,74
1.5699999999999998,380
0.67,368
0.77,131
1.17,112
0.67,595
0.67,393
0.67,41
2.7699999999999996,230
3.0699999999999994,248
0.97,496
1.8699999999999997,96
1.67,98
0.97,638
0.87,128
1.7699999999999996,108
8.769999999999998,141
1.9699999999999998,37
0.97,125
12.869999999999997,556
2.7699999999999996,15
0.67,44
1.4699999999999998,490
2.3699999999999997,147
1.8699999999999997,109
2.5699999999999994,200
3.1699999999999995,589
1.7699999999999996,210
1.3699999999999999,133
3.2699999999999996,64
1.17,392
1.0699999999999998,16
2.9699999999999993,350
1.9699999999999998,242
3.2699999999999996,47
3.9699999999999993,274
2.07,30
0.87,48
0.97,498
2.3699999999999997,245
2.3699999999999997,11
1.3699999999999999,88
1.7699999999999996,264
0.67,22
3.0699999999999994,311
0.77,206
2.9699999999999993,465
1.0699999999999998,11
9.069999999999999,115
1.27,30
4.27,596
0.97,438
2.2699999999999996,42
1.67,56
2.6699999999999995,34
3.2699999999999996,267
4.869999999999999,99
1.27,389
0.77,64
0.67,436
0.77,146
2.5699999999999994,313
2.7699999999999996,266
1.0699999999999998,60
0.97,317
1.5699999999999998,512
2.869999999999999,26
1.5699999999999998,26
1.67,272
1.8699999999999997,24
6.869999999999998,233
0.87,25
2.07,313
0.77,638
8.37,206
0.77,54
0.77,459
0.97,41
0.77,605
0.77,340
1.67,43
1.4699999999999998,323
2.07,13
1.0699999999999998,521
1.3699999999999999,192
1.17,278
0.77,13
0.77,218
1.17,27
4.569999999999999,413
0.67,237
3.4699999999999993,25
2.7699999999999996,371
0.97,133
2.869999999999999,321
8.069999999999999,581
0.97,31
2.4699999999999998,89
4.27,464
1.17,289
8.669999999999998,630
0.87,302
1.5699999999999998,34
2.1699999999999995,32
7.5699999999999985,245
5.269999999999999,382
1.4699999999999998,55
3.9699999999999993,530
16.77,61
4.569999999999999,68
0.97,14
3.4699999999999993,638
4.169999999999999,186
2.5699999999999994,480
1.67,217
0.67,305
0.77,121
2.3699999999999997,156
1.0699999999999998,237
4.069999999999999,15
1.4699999999999998,336
3.4699999999999993,631
0.87,73
2.869999999999999,13
2.2699999999999996,11
5.169999999999999,538
1.7699999999999996,186
0.67,48
1.4699999999999998,300
0.67,159
1.67,158
2.9699999999999993,167
1.4699999999999998,76
0.77,564
1.17,397
2.2699999999999996,462
2.869999999999999,38
1.0699999999999998,71
1.7699999999999996,117
5.169999999999999,56
2.07,39
2.6699999999999995,22
1.3699999999999999,92
0.67,597
1.0699999999999998,167
0.67,525
0.97,146
2.9699999999999993,251
2.4699999999999998,134
0.97,224
0.67,345
3.1699999999999995,157
0.97,552
2.9699999999999993,536
1.17,13
0.77,55
1.0699999999999998,517
4.569999999999999,55
1.3699999999999999,371
1.0699999999999998,22
0.97,184
0.67,45
3.1699999999999995,482
1.5699999999999998,537
6.269999999999999,223
0.77,25
0.67,59
0.87,60
0.97,34
0.97,152
2.869999999999999,14
0.87,66
15.569999999999997,96
0.67,21
2.4699999999999998,35
1.4699999999999998,233
4.069999999999999,51
7.0699999999999985,634
2.869999999999999,19
0.67,33
3.2699999999999996,143
0.97,19
5.169999999999999,254
0.77,406
1.4699999999999998,481
3.369999999999999,80
1.27,467
3.2699999999999996,113
0.67,28
0.77,278
0.67,379
0.97,186
0.97,206
2.1699999999999995,15
1.0699999999999998,32
0.67,255
1.3699999999999999,96
1.3699999999999999,31
1.0699999999999998,84
1.4699999999999998,125
4.669999999999999,378
0.77,406
12.169999999999998,602
2.2699999999999996,39
1.67,556
0.77,331
1.67,100
1.7699999999999996,33
2.2699999999999996,95
10.069999999999999,582
2.3699999999999997,124
2.4699999999999998,86
1.0699999999999998,638
0.97,68
1.17,406
2.5699999999999994,56
1.9699999999999998,94
1.5699999999999998,30
1.8699999999999997,20
0.67,198
1.3699999999999999,125
0.67,12
2.7699999999999996,26
5.369999999999999,158
2.9699999999999993,284
1.9699999999999998,206
1.8699999999999997,438
5.669999999999999,133
2.5699999999999994,492
1.7699999999999996,140
2.5699999999999994,156
2.1699999999999995,612
0.87,39
2.9699999999999993,220
1.5699999999999998,209
1.67,18
1.17,487
2.1699999999999995,495
1.7699999999999996,155
9.269999999999998,559
1.7699999999999996,279
3.1699999999999995,190
0.97,30
10.769999999999998,519
0.67,30
0.97,148
2.869999999999999,99
5.469999999999999,635
1.5699999999999998,43
1.3699999999999999,92
3.0699999999999994,28
1.17,13
0.67,65
16.77,82
3.1699999999999995,32
1.7699999999999996,222
2.2699999999999996,271
6.269999999999999,44
2.6699999999999995,427
0.87,535
2.3699999999999997,68
1.3699999999999999,20
0.77,286
2.6699999999999995,154
1.17,73
0.77,424
6.169999999999999,141
