planet_radius,Period(Days),host_star_id,planet_name,contrast,planet_type,angular_separation,orbital_radius
1.0699999999999998,290,S214563192,Planet_10091,5.388503791566413e-09,venuses,0.007047726339507618,0.7959354879895197
2.6699999999999995,219,S459046093,Planet_10092,3.599100218516226e-08,neptunes,0.017984145089398343,0.5196420606849007
9.369999999999996,14,S104394597,Planet_10093,4.081274296228676e-06,hot_jupiters,0.0014642264645026827,0.10897965307399947
1.4699999999999998,61,S158743657,Planet_10094,1.2019296832923933e-08,mercuries,0.0010729592674763725,0.271014783677866
0.67,10,S397423435,Planet_10095,3.129746874411261e-08,mercuries,0.0002497232443697374,0.07493355251691412
0.87,216,S200781247,Planet_10096,6.753766457591736e-09,venuses,0.028581178181883164,0.5836055409402983
0.87,131,S324289920,Planet_10097,2.079804905020455e-09,mercuries,0.0017321355136812491,0.3763480047802869
2.47,33,S98869475,Planet_10098,1.0116137832329311e-07,neptunes,0.0032717526426637566,0.17260651807081184
0.77,46,S255759650,Planet_10099,6.582451608661684e-09,mercuries,0.0015310241588405143,0.21544481907680696
1.67,36,S95339414,Planet_10100,7.638989801624129e-08,neptunes,0.00790908023740258,0.18767619482664782
1.5699999999999998,493,S101134898,Planet_10101,2.614883334135121e-09,neptunes,0.030692595932488975,1.131863060413538
1.4699999999999998,137,S369579896,Planet_10102,2.481313502557347e-08,venuses,0.009310671249440221,0.4627800657731892
2.5699999999999994,638,S402558381,Planet_10103,4.694434598209554e-09,neptunes,0.0735013288971104,1.2754138793112906
1.97,375,S383429933,Planet_10104,1.9775955121229176e-09,neptunes,0.025161287490761953,0.997774803608255
0.67,557,S219307129,Planet_10105,3.220131582464704e-10,earths,0.00427174019605335,1.2550012375177388
2.37,14,S326395505,Planet_10106,5.311762662807712e-07,neptunes,0.005518835003432907,0.11056449372079993
1.27,44,S402136542,Planet_10107,1.1011889442014787e-08,mercuries,0.0008864203887313108,0.22478846927812612
0.77,237,S166610129,Planet_10108,5.7903505889039645e-09,venuses,0.014633470540996946,0.5657991460193621
1.97,126,S168453014,Planet_10109,2.1872613324356642e-08,neptunes,0.014844227594668294,0.4298968133963697
1.17,211,S345291554,Planet_10110,9.138795990995382e-09,venuses,0.008046170645946761,0.682283342853101
0.67,77,S281950041,Planet_10111,5.832653270656906e-09,venuses,0.009769578598686398,0.4135792669119595
1.67,235,S217157387,Planet_10112,5.933057980944e-09,neptunes,0.03613122056922504,0.7000292447420592
0.77,283,S135974637,Planet_10113,3.0812295076569007e-09,venuses,0.015329082666712809,0.6990655522174603
1.7699999999999996,303,S155945004,Planet_10114,5.4183741204599256e-09,neptunes,0.02388791482956405,0.6836957165892792
1.67,48,S422844595,Planet_10115,4.024234635576832e-08,neptunes,0.004863939335439154,0.22144387682210373
1.87,50,S184428985,Planet_10116,8.366054764648786e-08,neptunes,0.004735524412884224,0.22041104474280007
2.6699999999999995,198,S150905991,Planet_10117,2.1631601592273372e-08,neptunes,0.014206440267635971,0.528562595174981
2.1699999999999995,191,S371026327,Planet_10118,1.1372519707795156e-08,neptunes,0.01899565211109262,0.757788143879556
2.77,127,S142641757,Planet_10119,4.413164466906902e-08,neptunes,0.004126970714874639,0.4805272135204171
1.0699999999999998,289,S119059323,Planet_10120,5.6511583571450195e-09,venuses,0.011149082360761087,0.7559318443412342
0.97,17,S1101294689,Planet_10121,1.5035557331338094e-08,mercuries,0.0007982453633712042,0.1310501246732742
1.97,28,S260355239,Planet_10122,2.150788274074749e-07,neptunes,0.0028498985125470144,0.15631867138588232
2.77,296,S200134124,Planet_10123,1.6857022921151702e-08,neptunes,0.00524388164796985,0.777802557461563
3.0699999999999994,46,S198512476,Planet_10124,1.5002687197497164e-07,neptunes,0.004440114565474501,0.21584203276220681
7.969999999999998,262,S233092812,Planet_10125,1.6155271908756013e-07,gas_giants,0.0032933360128065228,0.7071232263337142
1.87,284,S186085740,Planet_10126,3.835555422706971e-09,neptunes,0.026023566796611903,0.6819481445337182
1.37,77,S230055873,Planet_10127,8.702696473662137e-09,mercuries,0.0022190738913850706,0.2944901667915557
1.17,31,S142494324,Planet_10128,2.0700479036954245e-08,mercuries,0.013241889761835324,0.14911636749388799
1.7699999999999996,223,S371303911,Planet_10129,7.269131681666726e-09,neptunes,0.016533426952509003,0.7317447427283169
2.77,436,S271406590,Planet_10130,1.1284526577184641e-08,neptunes,0.0166607718564132,0.8138117247727705
2.97,192,S471012269,Planet_10131,3.676082159778671e-08,neptunes,0.025413803999153817,0.4186893160926643
2.6699999999999995,14,S75006194,Planet_10132,8.751099663381234e-07,neptunes,0.0002673359239436441,0.09909354440221177
1.27,78,S269663324,Planet_10133,5.667207345873736e-09,mercuries,7.635664846384543e-05,0.29138024543385926
4.169999999999999,158,S334487469,Planet_10134,3.6730616530595576e-08,neptunes,0.020321829285776492,0.6876491008381377
0.87,62,S229012143,Planet_10135,8.963993626663496e-10,mercuries,0.0036237855788985775,0.3397623419631931
1.0699999999999998,62,S387744326,Planet_10136,1.4523397147849852e-09,mercuries,0.011148468805979198,0.23208509893106194
1.7699999999999996,23,S335813275,Planet_10137,2.4638414505176675e-07,neptunes,0.002955701817949263,0.12373525327184375
1.0699999999999998,430,S153725546,Planet_10138,9.334516594439535e-10,earths,0.005420139450575954,1.207046228783493
1.37,58,S386195064,Planet_10139,9.172534317345292e-09,mercuries,0.0064141693028055115,0.25748341901541255
1.5699999999999998,38,S455768946,Planet_10140,5.239309191379423e-08,neptunes,0.0017410024457649939,0.2183014082384175
3.27,391,S142963210,Planet_10141,2.841766524000791e-08,neptunes,0.044980044779020435,0.6967721515417803
1.67,31,S54694804,Planet_10142,4.045915059947837e-08,neptunes,0.0006542074750745771,0.17904627193666844
1.17,363,S100462488,Planet_10143,5.418300785401508e-09,venuses,0.010411898920065277,0.7794984769429757
2.5699999999999994,316,S59272933,Planet_10144,3.338287232619164e-09,neptunes,0.010296378723818134,0.8766254819255725
0.77,136,S196466162,Planet_10145,1.1143945453768722e-09,mercuries,0.0016939548750185465,0.36284602920155157
0.97,10,S22557251,Planet_10146,6.478594072987918e-09,mercuries,0.0017424426898787336,0.09113982142298614
1.27,33,S13024620,Planet_10147,5.152374917074377e-09,mercuries,0.004832507661920272,0.21605679193500282
1.27,128,S38838329,Planet_10148,1.6849884874321796e-08,venuses,0.02777308585350535,0.4869118151133811
2.869999999999999,162,S393508531,Planet_10149,2.308997820135428e-08,neptunes,0.0017291047728649847,0.5118704262737989
1.0699999999999998,562,S165108083,Planet_10150,7.409128010884847e-10,earths,0.016304960566944846,1.2218483783877883
1.97,464,S435519390,Planet_10151,2.7656634195946055e-09,neptunes,0.01757310951042187,0.9964180126783538
0.97,36,S359816457,Planet_10152,1.261719999113718e-08,mercuries,0.0016035269451160712,0.17772124547069268
2.47,51,S305747940,Planet_10153,7.375546840743843e-08,neptunes,0.003967254400252496,0.2203375891365782
1.67,607,S17558287,Planet_10154,8.156571000577859e-10,neptunes,0.01865111877957912,1.2215412990484398
1.37,487,S445968442,Planet_10155,1.5914409046054126e-09,earths,0.003690577096900772,1.1475192985925378
0.97,94,S95155246,Planet_10156,3.674996836085555e-09,mercuries,0.004553256749330365,0.2797620673212013
1.7699999999999996,124,S157871565,Planet_10157,1.3496237033783057e-08,neptunes,0.028675975863473785,0.45363913303463094
1.97,54,Snan,Planet_10158,4.787312614853191e-08,neptunes,0.004218690213200748,0.23576175217980072
3.0699999999999994,19,S207090627,Planet_10159,6.523507678049509e-07,neptunes,0.001983789982293502,0.11946004222080027
1.37,158,S246852823,Planet_10160,1.6626768287302425e-08,venuses,0.015995407300229386,0.5242149677791536
1.67,621,S373027194,Planet_10161,1.4308664082722025e-09,neptunes,0.031063757269548666,1.4571669084883345
0.67,301,S27985254,Planet_10162,2.0181863010753965e-09,venuses,0.0013169952707621964,0.723098564533889
0.77,15,S471012291,Planet_10163,1.934944313199956e-08,mercuries,0.0018027944806026743,0.067883008639013
3.0699999999999994,492,S97484419,Planet_10164,1.5435157393667674e-08,neptunes,0.0007546555590570763,0.7578528073130032
0.67,276,S54952033,Planet_10165,2.7602980816160795e-09,venuses,0.006694146488729012,0.7111926940666854
2.869999999999999,266,S123699670,Planet_10166,1.2200797253389047e-08,neptunes,0.013979834131441847,0.8927279128793337
1.0699999999999998,21,S24249228,Planet_10167,8.64119831773906e-09,mercuries,6.138012842294993e-05,0.12969658980240145
1.87,62,S78012819,Planet_10168,3.167170147573664e-08,neptunes,0.00789856052431513,0.2795479569570408
1.5699999999999998,312,S139250483,Planet_10169,3.3882511869672427e-09,neptunes,0.0017944498711555722,0.8383982722742346
1.5699999999999998,94,S188540271,Planet_10170,2.4203550536533607e-08,neptunes,0.00259058830464116,0.3083651381258191
4.169999999999999,39,S327136219,Planet_10171,6.036395316042637e-07,neptunes,0.0043203442424776875,0.19909666674046436
1.27,291,S202425393,Planet_10172,8.008915742662143e-09,venuses,0.01302751772922376,0.6750024818312071
0.67,13,S390651552,Planet_10173,1.5169081148283422e-08,mercuries,0.008533271657897282,0.0734589970854922
0.67,73,S255862815,Planet_10174,2.817134326970415e-10,mercuries,0.002372301134858668,0.2848025132479244
0.97,459,S67665075,Planet_10175,1.0245885964515456e-09,earths,0.0001759151460302005,0.9498128621472061
2.869999999999999,17,S96796224,Planet_10176,4.50751539693392e-07,neptunes,0.0032235981089354577,0.1389258835067244
0.97,461,S470480305,Planet_10177,6.532260547470646e-10,earths,0.023249120710084042,1.1525116912998201
0.87,259,S75382812,Planet_10178,4.961551979597172e-09,venuses,0.0024612941907892856,0.6563717976580496
12.569999999999997,29,S20785413,Planet_10179,1.5113018807239869e-06,hot_jupiters,0.007671520642849686,0.18664502333609823
0.67,17,S214990792,Planet_10180,1.2284812476513026e-08,mercuries,0.0011502006340858623,0.12239321577867687
0.97,334,S213841827,Planet_10181,1.1024995608790628e-09,earths,0.011885641916682553,0.9228716630889001
0.87,249,S369479745,Planet_10182,5.8345677581371065e-09,venuses,0.007397140463904253,0.6326751547033284
0.67,28,S123089572,Planet_10183,6.269360342585954e-09,mercuries,0.004360371166266987,0.17292878640320192
2.1699999999999995,90,S359220744,Planet_10184,4.4040118538548267e-08,neptunes,0.008710187539790427,0.3473061058850487
2.37,33,S282254078,Planet_10185,8.771443930076736e-08,neptunes,0.006726653363468015,0.20267976833386228
2.07,59,S604446820,Planet_10186,2.7633657769194475e-08,neptunes,0.013245247720331284,0.2855191485336633
0.77,95,S350101073,Planet_10187,1.352495255490255e-09,mercuries,0.00035358306812420564,0.3355579339006189
0.77,589,S331782093,Planet_10188,3.2390474875781187e-10,earths,0.00011077904534737187,1.4346305435560902
0.97,423,S75673519,Planet_10189,6.581303134862802e-10,earths,0.02284567642036887,1.1868488697511625
1.27,146,S400038531,Planet_10190,2.139644620733016e-08,venuses,0.005241626399009529,0.4016599431346573
1.0699999999999998,15,S284591601,Planet_10191,3.7230034136874257e-09,mercuries,0.002796347820477867,0.11025768783312824
0.97,23,S150182605,Planet_10192,6.434763675117976e-09,mercuries,0.0017037832150162836,0.14835863337747868
2.97,58,S49324530,Planet_10193,1.5205444066262035e-07,neptunes,7.108657798908571e-05,0.22916203084030845
2.07,128,S5676537,Planet_10194,2.8905346946484072e-08,neptunes,0.0061058623922425614,0.4428795882212163
1.7699999999999996,219,S387541380,Planet_10195,9.642383712768694e-09,neptunes,0.0004847188241584396,0.6450452126896049
4.769999999999999,471,S434210589,Planet_10196,2.1579162057654406e-08,neptunes,0.07793201893556506,1.143832652326589
2.869999999999999,222,S245831726,Planet_10197,1.7773681624484297e-08,neptunes,0.0052105648097326455,0.6743143404637497
8.069999999999999,568,S52194638,Planet_10198,3.5848208146260367e-08,gas_giants,0.029641387025371866,1.4892941360942948
2.47,286,S131788311,Planet_10199,4.888992853810252e-09,neptunes,0.021645197268043384,0.7657067144776294
2.1699999999999995,12,S35784565,Planet_10200,6.605126784623007e-07,neptunes,0.0005759045766950623,0.09505533190500884
0.87,303,S239205080,Planet_10201,2.9802661796871392e-09,venuses,0.004011749059638951,0.8655152112893737
0.67,17,S422844595,Planet_10202,1.286837744262829e-08,mercuries,0.002434781195850618,0.11084994076597349
0.97,438,S258868211,Planet_10203,7.857971378006178e-10,earths,7.086168044782071e-05,1.1416938480880905
1.4699999999999998,418,S188585290,Planet_10204,2.435327754334117e-09,earths,0.004918776048806863,0.9077134280771076
2.47,94,S238347897,Planet_10205,1.857901974434597e-08,neptunes,0.0049958383977943156,0.4006441725663232
2.6699999999999995,46,S441493794,Planet_10206,1.1946022607130335e-07,neptunes,0.00922147682303366,0.1968417711384007
1.5699999999999998,127,S229807000,Planet_10207,8.232266190183304e-09,neptunes,0.008902866584366268,0.4138217697065158
1.17,148,S101647759,Planet_10208,1.5030606968159265e-08,venuses,0.0035758567905091634,0.49970464878487947
1.97,395,S362041787,Planet_10209,4.240842766183346e-09,neptunes,0.019900256294704818,0.9529636877719625
1.4699999999999998,298,S238305920,Planet_10210,8.795044607718496e-09,venuses,0.012760904036281995,0.8547385628623408
2.77,252,S232076756,Planet_10211,8.949958757326502e-09,neptunes,0.002401375105128241,0.6581385622383477
0.97,47,S264985536,Planet_10212,2.126633667955435e-09,mercuries,0.005759224427531146,0.18513056251155674
2.6699999999999995,29,S351299924,Planet_10213,2.96493249366506e-07,neptunes,0.0010659156069879744,0.17898271395903304
3.669999999999999,169,S278036258,Planet_10214,2.6607227222203762e-08,neptunes,0.014300844617685268,0.5599253574386601
1.27,465,S146712260,Planet_10215,1.7225328680738975e-09,earths,0.019291245308080573,1.012269943666969
2.07,137,S270480629,Planet_10216,2.4357756319996137e-08,neptunes,0.009631088556161968,0.42494757570355557
2.77,90,S37744975,Planet_10217,5.999114223116936e-08,neptunes,0.007469210718284882,0.29892176132234305
2.1699999999999995,590,S344019206,Planet_10218,2.6246095925916534e-09,neptunes,0.027906291703648178,1.1485480068677414
1.5699999999999998,23,S60846087,Planet_10219,9.42286196974059e-08,neptunes,0.003697578160587091,0.1356854010163349
0.77,74,S48359203,Planet_10220,2.9179954060945884e-09,mercuries,0.002321664760593086,0.298808752287849
1.17,135,S285391920,Planet_10221,1.6123284800728187e-08,venuses,0.0008324949425367905,0.45289048722639424
0.87,17,S401608065,Planet_10222,1.959582952947335e-08,mercuries,0.0011642303337942369,0.12401262997540789
0.97,29,S22874788,Planet_10223,1.0259092447565995e-08,mercuries,0.0025671343130213315,0.19446910749393018
0.67,495,S151006728,Planet_10224,4.615706177710398e-10,earths,0.04361890657443034,0.9530198800896444
1.67,100,Snan,Planet_10225,1.5423474724396196e-08,neptunes,0.0063618261298159055,0.35553102968674094
4.969999999999999,137,S405504412,Planet_10226,1.4598077927230302e-07,neptunes,1.2049025862378114e-05,0.45191301489074504
0.87,69,S149689521,Planet_10227,3.06093076523608e-09,mercuries,0.002871864990260486,0.2851925839486807
9.369999999999996,480,S446414490,Planet_10228,9.59088958573327e-08,gas_giants,0.02743950229120712,1.2077079659370513
1.17,617,S135974637,Planet_10229,9.728383287172703e-10,earths,0.025774009561539295,1.1753946807346245
0.67,61,S439946126,Planet_10230,3.5877036091903698e-09,mercuries,0.0149528370252579,0.24277568545400838
12.669999999999996,45,S121286320,Planet_10231,3.5286790231063395e-06,hot_jupiters,0.0037191982019760513,0.15394798790921013
5.069999999999999,19,S305569156,Planet_10232,1.2333129097395009e-06,neptunes,0.00041592867146326496,0.11071992816292142
14.869999999999996,287,S142383642,Planet_10233,6.840455126068641e-07,gas_giants,0.005868517930038788,0.7003165492655866
0.67,87,S346171593,Planet_10234,1.5145657375426705e-09,mercuries,0.0048046209693024065,0.3668213521622552
0.67,579,S115582979,Planet_10235,3.319013012723141e-10,earths,0.008441842933771256,1.2537277629838166
1.4699999999999998,476,S124532590,Planet_10236,1.8763985422634275e-09,earths,0.026096975153203722,1.1476312160757867
1.27,410,S23228849,Planet_10237,1.526402398228371e-09,earths,0.0044007283612894,1.0254005688125079
1.37,261,S204291947,Planet_10238,8.061289682515054e-09,venuses,0.01715987310825298,0.7419786050793256
1.67,175,S409941263,Planet_10239,4.179571631345263e-09,neptunes,0.0035498951224004296,0.658480360526585
0.77,434,S261462443,Planet_10240,5.112733624545409e-10,earths,0.002208966804737247,1.13737398019106
0.97,28,S279850471,Planet_10241,6.800475505518519e-09,mercuries,0.0022892104163328053,0.13691041773207693
1.37,50,S117748080,Planet_10242,6.351341424177835e-09,mercuries,0.00042082670119703177,0.2366731836276583
10.669999999999998,302,S257728991,Planet_10243,1.996440845739426e-07,gas_giants,0.012143453630091653,0.7724511588277272
0.77,624,S144385346,Planet_10244,3.1827764963181016e-10,earths,0.022901773652710018,1.3210922320050378
1.67,339,S159613900,Planet_10245,1.6079459613425598e-09,neptunes,0.0016530727100198064,0.9514825931332253
0.77,33,S296725012,Planet_10246,2.6480495021383856e-09,mercuries,0.0013625293198285524,0.18740977681745188
6.269999999999999,308,S259097905,Planet_10247,1.0079673373212887e-07,gas_giants,0.007902298993710566,0.7211636095904023
